emp_no,first_name,last_name,to_date
246590,Vesna,Panwar,9999-01-01
246600,Visit,Chachaty,9999-01-01
246622,Shigeu,Valette,9999-01-01
246630,Adib,Markovitch,9999-01-01
246639,Sergi,Schiettecatte,9999-01-01
246647,Poorav,Cochrane,9999-01-01
246651,Mohammed,Heemskerk,9999-01-01
246658,Hatim,Nitsche,9999-01-01
246677,Marlo,Stellhorn,9999-01-01
246692,Lansing,Conti,9999-01-01
246700,Bodh,Cools,9999-01-01
246709,Pohua,Sundgren,9999-01-01
246717,Sham,Benzmuller,9999-01-01
246720,Sreekrishna,Quaggetto,9999-01-01
246722,Jouni,Heemskerk,9999-01-01
246739,Takahito,Llado,9999-01-01
246743,Zhonghua,Bridgland,9999-01-01
246756,Suvo,Schwartzburd,9999-01-01
246765,Oguz,Osgood,9999-01-01
246775,Jixiang,Kamber,9999-01-01
246782,Torsten,Hettesheimer,9999-01-01
246783,Sariel,Garigliano,9999-01-01
246794,Marlo,Rebaine,9999-01-01
246812,Goa,Jonsson,9999-01-01
246817,Taegyun,Czaja,9999-01-01
246834,Gladys,Dusink,9999-01-01
246839,Zhanqiu,Yoshimura,9999-01-01
246851,Isamu,Farris,9999-01-01
246854,Roddy,Gips,9999-01-01
246858,Dannz,Swist,9999-01-01
246866,Huican,Carrera,9999-01-01
246873,Shaz,Vilarrasa,9999-01-01
246881,Atreyi,Karcich,9999-01-01
246901,Khue,Heinisuo,9999-01-01
246904,Carrsten,Armand,9999-01-01
246915,Masamitsu,Pollock,9999-01-01
246919,Menkae,Perin,9999-01-01
246930,Kitty,Anguita,9999-01-01
246947,Arvind,Montemayor,9999-01-01
246957,Juichirou,Gini,9999-01-01
246959,Tomoyuki,Lindenbaum,9999-01-01
246979,Youjian,Wuwongse,9999-01-01
246984,Taizo,Fraisse,9999-01-01
246997,Jaewon,Aloia,9999-01-01
247055,Fan,Peris,9999-01-01
247056,Syozo,Figueira,9999-01-01
247060,Pranay,Bamford,9999-01-01
247065,Shakhar,Zedlitz,9999-01-01
247084,Collette,Yurek,9999-01-01
247086,Boaz,Mundy,9999-01-01
247104,Jinya,Schnelling,9999-01-01
247116,Adil,Lambe,9999-01-01
247118,Khaled,Panwar,9999-01-01
247135,Yaghout,Bage,9999-01-01
247168,Taisook,Barriga,9999-01-01
247170,Wonhee,Lanteri,9999-01-01
247185,Yishai,Stifter,9999-01-01
247198,Conrado,Zultner,9999-01-01
247206,Jordanka,Ishibashi,9999-01-01
247210,Guoxiang,Kuzuoka,9999-01-01
247216,Georg,Bazzichi,9999-01-01
247220,Aimee,Miyakawa,9999-01-01
247232,Mariangiola,Mandelberg,9999-01-01
247256,Patricio,Reutenauer,9999-01-01
247284,Gina,Otillio,9999-01-01
247299,Yinlin,Whitcomb,9999-01-01
247306,Berry,Rosaz,9999-01-01
247311,Pranay,Bolsens,9999-01-01
247315,Fei,Lorho,9999-01-01
247318,Sarita,Baek,9999-01-01
247323,Shaz,Godskesen,9999-01-01
247332,Hugo,Gerlach,9999-01-01
247335,Dante,Bottner,9999-01-01
247338,Giri,Pardalos,9999-01-01
247377,Yurij,Bondorf,9999-01-01
247400,Huei,Chappelet,9999-01-01
247401,Sudharsan,Iivonen,9999-01-01
247408,Aamod,Perez,9999-01-01
247410,Arif,Spataro,9999-01-01
247411,Anyuan,Hedayat,9999-01-01
247412,Jaihie,Brodie,9999-01-01
247427,Uinam,Schaaf,9999-01-01
247442,Mantis,Fordan,9999-01-01
247449,Anneli,Percebois,9999-01-01
247453,Khoa,Flasterstein,9999-01-01
247458,Minghong,Monkewich,9999-01-01
247472,Mayuko,Rossi,9999-01-01
247477,Alenka,Kropp,9999-01-01
247485,Mrinalini,Luby,9999-01-01
247502,Yinlin,Iivonen,9999-01-01
247518,Yefim,Siprelle,9999-01-01
247537,Muzhong,Eldridge,9999-01-01
247538,Fatemeh,Verspoor,9999-01-01
247540,Parviz,Murthy,9999-01-01
247559,Yechezkel,Szilard,9999-01-01
247577,Yuqun,Pileggi,9999-01-01
247590,Venkatesan,Chinen,9999-01-01
247594,Paraskevi,Showalter,9999-01-01
247634,Shiv,Axelband,9999-01-01
247645,Feiyu,Sundgren,9999-01-01
247667,Pranjal,Egerstedt,9999-01-01
247677,Weidon,Kavvadias,9999-01-01
247678,Vugranam,Khalid,9999-01-01
247681,Alejandra,Muniz,9999-01-01
247689,Gennadi,Fadgyas,9999-01-01
247702,Elzbieta,Vidal,9999-01-01
247706,Goa,Sethi,9999-01-01
247714,Vivian,Swist,9999-01-01
247715,Harjit,Scharstein,9999-01-01
247722,Roselyn,Molenkamp,9999-01-01
247729,Filipp,Morris,9999-01-01
247731,Khatoun,Kopetz,9999-01-01
247761,Kazunori,Bresenham,9999-01-01
247763,Remzi,Cincotta,9999-01-01
247769,Vugranam,Melton,9999-01-01
247774,Pranay,Jeansoulin,9999-01-01
247777,Shen,Herath,9999-01-01
247784,Ortrud,Kaelbling,9999-01-01
247790,Goo,Apsitis,9999-01-01
247807,Aemilian,Azumi,9999-01-01
247808,Sadun,Mitina,9999-01-01
247817,Chaoyi,Morrow,9999-01-01
247826,Xiaoheng,Kopetz,9999-01-01
247827,Arif,Lund,9999-01-01
247855,Shao,Yamaashi,9999-01-01
247858,Conor,Fritzsche,9999-01-01
247860,Inderjeet,Ruther,9999-01-01
247863,Pranav,Bugaenko,9999-01-01
247872,Ger,Imataki,9999-01-01
247876,Felicidad,Beetstra,9999-01-01
247877,Amabile,Jarecki,9999-01-01
247878,Doohun,Peha,9999-01-01
247880,Saniya,Oxenboll,9999-01-01
247887,Ashish,Preusig,9999-01-01
247898,Karoline,Krohn,9999-01-01
247900,Tuval,Denis,9999-01-01
247910,Mohan,Merli,9999-01-01
247919,Volkmar,Piveteau,9999-01-01
247920,Shunichi,Miculan,9999-01-01
247942,Marjo,Merle,9999-01-01
247959,Moni,Piancastelli,9999-01-01
247963,Charlene,Back,9999-01-01
247967,Denny,Varker,9999-01-01
247968,Pintsang,Zweizig,9999-01-01
247971,Berni,Zweizig,9999-01-01
247973,Xuejun,Simmel,9999-01-01
247984,Gaetan,Srimani,9999-01-01
248000,Turgut,Thorensen,9999-01-01
248012,Shirish,Menhoudj,9999-01-01
248019,Adel,McDermid,9999-01-01
248023,Sverrir,Badache,9999-01-01
248035,Chikako,Maraist,9999-01-01
248038,Golgen,Stellhorn,9999-01-01
248049,Lunjin,Henseler,9999-01-01
248050,Conrado,Simmen,9999-01-01
248056,Suzette,Kroha,9999-01-01
248063,Lidong,Genther,9999-01-01
248066,JiYoung,Hebden,9999-01-01
248083,Zdislav,Wielonsky,9999-01-01
248084,Noritoshi,Renear,9999-01-01
248085,Emdad,Marciano,9999-01-01
248087,Christoph,Engelmann,9999-01-01
248092,Macha,Marzano,9999-01-01
248130,Jacqueline,Bahr,9999-01-01
248134,Fayez,Bernardeschi,9999-01-01
248172,Alassane,Couchot,9999-01-01
248219,Parviz,Levasseur,9999-01-01
248224,Baruch,Ranta,9999-01-01
248227,Zhiguo,Spell,9999-01-01
248232,Hinrich,Rodiger,9999-01-01
248233,Annemarie,Dayana,9999-01-01
248259,Tze,Serre,9999-01-01
248264,Niteen,Ligten,9999-01-01
248277,Yinlin,Boyle,9999-01-01
248292,Arunas,Bugrara,9999-01-01
248295,Francesca,Rathonyi,9999-01-01
248303,Subir,Hambrick,9999-01-01
248304,Xiaoshan,Krohn,9999-01-01
248310,Christophe,Ratnakar,9999-01-01
248320,Phuoc,Rehfuss,9999-01-01
248324,Rimli,Minakawa,9999-01-01
248327,Xuejia,Siprelle,9999-01-01
248335,Gaetan,Tibblin,9999-01-01
248336,Amstein,Vitiello,9999-01-01
248340,Maris,Dalphin,9999-01-01
248361,Luigi,Axelband,9999-01-01
248374,Dipankar,Speckmann,9999-01-01
248377,Felicidad,Luks,9999-01-01
248386,Yannik,Ernst,9999-01-01
248389,Yunming,Weedon,9999-01-01
248416,Lubomir,Ferretti,9999-01-01
248419,Toshimo,Ranst,9999-01-01
248437,Frederique,Porotnikoff,9999-01-01
248443,Zengping,Melton,9999-01-01
248454,Seongbae,Swab,9999-01-01
248456,Jinpo,Brender,9999-01-01
248462,Filipe,Gecsei,9999-01-01
248475,Masoud,Wursthorn,9999-01-01
248486,Karoline,Nishimukai,9999-01-01
248502,Sham,Vecchi,9999-01-01
248515,Duro,Swiler,9999-01-01
248537,Fumino,Cyne,9999-01-01
248542,Pranay,Hitomi,9999-01-01
248544,Basim,Murrill,9999-01-01
248571,Jiakeng,Vesna,9999-01-01
248572,Filipp,Fetvedt,9999-01-01
248580,Flemming,Borovoy,9999-01-01
248586,Divier,VanScheik,9999-01-01
248599,Chinhyun,Luit,9999-01-01
248600,Gio,Condotta,9999-01-01
248609,Eirik,Chimia,9999-01-01
248614,True,Rodiger,9999-01-01
248626,Yolla,Gruenwald,9999-01-01
248631,Sungwon,Pezzoli,9999-01-01
248632,Zijian,Clemencon,9999-01-01
248640,Jessie,Eiter,9999-01-01
248648,Zhiwei,Schlenzig,9999-01-01
248650,Vitali,Onuegbe,9999-01-01
248659,Yoshimitsu,Encarnacion,9999-01-01
248669,Mansur,Perz,9999-01-01
248686,Danil,Awdeh,9999-01-01
248688,Percy,Zlotek,9999-01-01
248706,Panayotis,Azuma,9999-01-01
248710,Fabrizio,Hockney,9999-01-01
248713,Valter,Gaughan,9999-01-01
248734,Mostafa,Ranst,9999-01-01
248743,Leif,Bahr,9999-01-01
248755,Kyoichi,Ranka,9999-01-01
248818,Yefim,Suomi,9999-01-01
248820,Howell,Seiwald,9999-01-01
248826,Jaana,Oxenboll,9999-01-01
248859,Arvind,Baar,9999-01-01
248860,Sreenivas,Carrere,9999-01-01
248871,Bokyung,Ozeki,9999-01-01
248885,Xiong,Kieras,9999-01-01
248888,Chikara,Thiran,9999-01-01
248902,Lihong,Esteva,9999-01-01
248908,Adit,Peha,9999-01-01
248933,Insup,Miyakawa,9999-01-01
248939,Paris,Ghelli,9999-01-01
248951,Matt,Zultner,9999-01-01
248957,Tomokazu,Peyn,9999-01-01
248959,Elrique,Noriega,9999-01-01
248965,Mack,Spinelli,9999-01-01
248973,Slavian,Akaboshi,9999-01-01
248979,Bezalel,Pezzoli,9999-01-01
248988,Lokesh,Wynblatt,9999-01-01
248989,Radoslaw,Giarratana,9999-01-01
248994,Heping,Picaronny,9999-01-01
248996,Basim,Sewelson,9999-01-01
249003,Saniya,Bondorf,9999-01-01
249011,JoAnne,Fargier,9999-01-01
249034,Arun,Ranum,9999-01-01
249045,Dinkar,Businaro,9999-01-01
249052,Houman,Awdeh,9999-01-01
249067,Geoff,Hasenauer,9999-01-01
249078,Tremaine,Orlowska,9999-01-01
249093,Koldo,Sridhar,9999-01-01
249094,Subhrajyoti,Siepmann,9999-01-01
249110,Yongmao,Lund,9999-01-01
249117,Ugo,Silva,9999-01-01
249121,Pantung,Turnbull,9999-01-01
249153,Arfst,Bridgland,9999-01-01
249159,Marjo,Dichev,9999-01-01
249166,Yuguang,Cooley,9999-01-01
249170,Masaru,Clouatre,9999-01-01
249174,Adam,Vernadat,9999-01-01
249193,Fan,Radhakrishnan,9999-01-01
249194,Yongmin,Gimbel,9999-01-01
249222,Sverrir,Srimani,9999-01-01
249225,Luise,Horswill,9999-01-01
249227,Manton,Chorvat,9999-01-01
249233,Mara,McAffer,9999-01-01
249237,Moti,Ciolek,9999-01-01
249238,Khaled,Lampe,9999-01-01
249245,Ramzi,Baaz,9999-01-01
249261,Gil,Pettis,9999-01-01
249276,Arra,Matheson,9999-01-01
249288,Youngkon,Marsiglia,9999-01-01
249299,Shaleah,Hebert,9999-01-01
249324,Chinya,Androutsos,9999-01-01
249339,Seongbin,Coors,9999-01-01
249341,Miquel,Reinhart,9999-01-01
249343,Radhika,Zumaque,9999-01-01
249355,Manu,Kalafatis,9999-01-01
249369,Lidong,Chinen,9999-01-01
249381,Guiseppe,Chappelet,9999-01-01
249387,Geraldo,Bharadwaj,9999-01-01
249394,Shiv,Crabtree,9999-01-01
249395,Shooichi,Falby,9999-01-01
249399,Aran,Eugenio,9999-01-01
249409,Mrinalini,Soicher,9999-01-01
249410,Caolyn,Comyn,9999-01-01
249411,Kwan,Gulik,9999-01-01
249415,Panayotis,Noriega,9999-01-01
249417,Heng,DasSarma,9999-01-01
249429,Gill,Hainaut,9999-01-01
249439,Billur,Sidhu,9999-01-01
249453,Shim,Merle,9999-01-01
249457,Gonzalo,Frezza,9999-01-01
249468,Yakkov,Ibel,9999-01-01
249479,Pintsang,Brodal,9999-01-01
249506,Alagu,Braunschweig,9999-01-01
249507,Tommaso,Sommer,9999-01-01
249515,Dinkar,Carrera,9999-01-01
249520,Chenye,Kemmerer,9999-01-01
249528,Bader,Spataro,9999-01-01
249534,Tran,Zykh,9999-01-01
249535,Gopalakrishnan,Camurati,9999-01-01
249547,Gen,Uchoa,9999-01-01
249548,Freyja,Jiafu,9999-01-01
249549,Hitomi,Skafidas,9999-01-01
249559,Yuichiro,Flanders,9999-01-01
249567,Mostafa,Yetto,9999-01-01
249568,Khosrow,Crelier,9999-01-01
249578,Atreyi,Cheshire,9999-01-01
249591,Shaw,Mersereau,9999-01-01
249602,Feiyu,Munos,9999-01-01
249603,Xiaopeng,Seuren,9999-01-01
249607,Yongqiao,Mahnke,9999-01-01
249609,Kasturi,Pietrzykowski,9999-01-01
249610,Tesuya,Puppe,9999-01-01
249613,Magy,Onuegbe,9999-01-01
249624,Morris,Brandsma,9999-01-01
249642,Yonghong,dAstous,9999-01-01
249645,Cathie,Pokrovskii,9999-01-01
249646,Alper,Boudaillier,9999-01-01
249654,JoAnna,Zizka,9999-01-01
249663,Xuedong,Braccini,9999-01-01
249667,Shawna,Walston,9999-01-01
249673,Naraig,Klerer,9999-01-01
249694,Uriel,Hutton,9999-01-01
249696,Elrique,Whitcomb,9999-01-01
249697,Mario,Kuzuoka,9999-01-01
249708,Anoosh,Orlowski,9999-01-01
249711,Georg,Zambonelli,9999-01-01
249719,Xiaoheng,Staudhammer,9999-01-01
249720,Dipayan,Strehl,9999-01-01
249721,Nigel,McConalogue,9999-01-01
249729,Aiichiro,Redmiles,9999-01-01
249732,Kolar,Hiroyama,9999-01-01
249736,Mari,Polajnar,9999-01-01
249750,Sampalli,Koblitz,9999-01-01
249758,Serge,Klerer,9999-01-01
249761,Mayumi,Hoppenstand,9999-01-01
249763,Josyula,Feldmann,9999-01-01
249765,Apostol,Oxenboll,9999-01-01
249802,Rasiah,Pearson,9999-01-01
249805,Kitty,Bazzichi,9999-01-01
249806,Mantis,Ratnaker,9999-01-01
249809,Xuejun,Peot,9999-01-01
249822,Sergi,Cairo,9999-01-01
249827,Michaela,Perna,9999-01-01
249830,Willard,Simmen,9999-01-01
249843,Visit,Kandlur,9999-01-01
249852,Ziya,Schade,9999-01-01
249863,Masali,Chiola,9999-01-01
249880,Zito,Eickenmeyer,9999-01-01
249886,Radhika,Rossi,9999-01-01
249900,Kasturi,Janocha,9999-01-01
249907,Odoardo,Kumaresan,9999-01-01
249912,Moni,Itschner,9999-01-01
249923,Bowen,Frijda,9999-01-01
249924,Remmert,Bale,9999-01-01
249931,Berna,Oaver,9999-01-01
249947,Arfst,Farrar,9999-01-01
249958,Marjo,Bergere,9999-01-01
249968,Suebskul,Birge,9999-01-01
249971,Christoper,Tzvieli,9999-01-01
249979,Cullen,Pearson,9999-01-01
249988,Masako,Casperson,9999-01-01
250000,Arch,Landherr,9999-01-01
250004,Marit,Cannard,9999-01-01
250005,Shooichi,Hagimont,9999-01-01
250006,Deborah,Spataro,9999-01-01
250015,DAIDA,Coombs,9999-01-01
250023,Xudong,Kuszyk,9999-01-01
250026,Sigeru,Cooke,9999-01-01
250039,Sumali,Maierhofer,9999-01-01
250068,Kyoichi,Ghemri,9999-01-01
250079,Fusako,Bouloucos,9999-01-01
250080,Zhensheng,Nitsche,9999-01-01
250083,Zine,Matzel,9999-01-01
250117,Minghong,Mahnke,9999-01-01
250127,Anwar,Bahl,9999-01-01
250129,Karoline,Duclos,9999-01-01
250130,Shigeo,Mersereau,9999-01-01
250141,Brewster,Chenney,9999-01-01
250158,Arie,Ritzmann,9999-01-01
250163,Margareta,Saoudi,9999-01-01
250169,Henk,Baja,9999-01-01
250211,Kersti,Cronan,9999-01-01
250213,Berhard,Murrill,9999-01-01
250218,Uriel,Zongker,9999-01-01
250225,Fuqing,Beerel,9999-01-01
250241,Chuanti,Shigei,9999-01-01
250244,Shunichi,Muntz,9999-01-01
250257,Sachio,Huttel,9999-01-01
250260,Baoqiu,Aloia,9999-01-01
250264,Shir,Gecseg,9999-01-01
250272,Khalil,Birch,9999-01-01
250276,Teruyuki,Schneeberger,9999-01-01
250304,Brigham,Rusterholz,9999-01-01
250331,Vitaly,Roohalamini,9999-01-01
250339,Jongsuk,Ferriere,9999-01-01
250356,Persi,Pocchiola,9999-01-01
250376,Boutros,Leijenhorst,9999-01-01
250384,Basem,Raoux,9999-01-01
250387,Roded,Trogemann,9999-01-01
250389,Zeydy,Ouhyoung,9999-01-01
250405,Sakthirel,Fetvedt,9999-01-01
250418,Yannis,Cools,9999-01-01
250419,Greger,Bottner,9999-01-01
250420,Danel,Conta,9999-01-01
250423,Tua,Krupka,9999-01-01
250428,Shigeu,Reinhart,9999-01-01
250454,Paddy,Bardell,9999-01-01
250462,Vesna,Koyama,9999-01-01
250464,Florian,Gimbel,9999-01-01
250470,Nimmagadda,Barvinok,9999-01-01
250472,Zhilian,Yamaashi,9999-01-01
250473,Miomir,Raoux,9999-01-01
250477,Pascal,Rando,9999-01-01
250478,Shaleah,Casley,9999-01-01
250493,Woody,Aloisi,9999-01-01
250499,Arif,Aseltine,9999-01-01
250515,Zissis,Schach,9999-01-01
250516,Oddvar,Baig,9999-01-01
250528,Abdulla,Barvinok,9999-01-01
250531,Emdad,Panienski,9999-01-01
250532,Masako,Zongker,9999-01-01
250554,Sachio,Plesums,9999-01-01
250558,Isaac,Esposito,9999-01-01
250580,Dietrich,Reinhart,9999-01-01
250598,Kristinn,Itschner,9999-01-01
250612,Hidekazu,Backhouse,9999-01-01
250621,Ute,Baar,9999-01-01
250624,Mayuri,Oehlmann,9999-01-01
250629,Salvador,Limongiello,9999-01-01
250637,Sarita,Comte,9999-01-01
250652,Eran,Brendel,9999-01-01
250656,Sadun,Valiente,9999-01-01
250664,Boutros,Gargeya,9999-01-01
250671,Aloys,Maksimenko,9999-01-01
250675,Vasiliy,Staelin,9999-01-01
250685,Mohammad,Remmers,9999-01-01
250687,Kensyu,Decleir,9999-01-01
250708,Chiranjit,Sichman,9999-01-01
250711,Rosine,Koshiba,9999-01-01
250714,Boaz,Conte,9999-01-01
250716,Guoxiang,Denos,9999-01-01
250743,Herbert,Hanratty,9999-01-01
250747,Tomofumi,Bahr,9999-01-01
250771,Hiroyasu,Dehkordi,9999-01-01
250790,Saeko,Veccia,9999-01-01
250791,Halsur,Orlowski,9999-01-01
250799,Badri,Homond,9999-01-01
250805,Murthy,Vasanthakumar,9999-01-01
250816,Kazuhide,Ambroszkiewicz,9999-01-01
250819,Tommaso,Huhdanpaa,9999-01-01
250825,Christophe,Perfilyeva,9999-01-01
250845,Takahira,Turnbull,9999-01-01
250851,Zongyan,Qiwen,9999-01-01
250854,LiMin,Luders,9999-01-01
250883,Eishiro,Fendler,9999-01-01
250884,Jeanne,Pepe,9999-01-01
250886,Kagan,Busillo,9999-01-01
250903,Remzi,Szemeredi,9999-01-01
250904,Snehasis,Zykh,9999-01-01
250934,Jingling,Buchter,9999-01-01
250945,Kirk,Streit,9999-01-01
250950,Wonhee,Matzke,9999-01-01
250967,Genki,Pardalos,9999-01-01
250971,Sarita,Sankaranarayanan,9999-01-01
250984,Mong,Uhrig,9999-01-01
250996,Moie,Bazelow,9999-01-01
251002,Aksel,Belinskaya,9999-01-01
251004,Kwangjo,Nastansky,9999-01-01
251005,Tomokazu,Norsworthy,9999-01-01
251013,Sugwoo,Pietracaprina,9999-01-01
251026,Shan,Whitcomb,9999-01-01
251043,Kazuhisa,Barinka,9999-01-01
251044,Basant,Constantine,9999-01-01
251068,Aral,Angelopoulos,9999-01-01
251079,Munenori,Yamaashi,9999-01-01
251085,Ronnie,Vecchio,9999-01-01
251092,Adas,Chenney,9999-01-01
251100,Youssef,Itzigehl,9999-01-01
251103,Leif,Hofmeyr,9999-01-01
251108,Mizuhito,Eiron,9999-01-01
251124,Owen,Akiyama,9999-01-01
251130,Makato,Duclos,9999-01-01
251141,Xiaoshan,Kroha,9999-01-01
251149,Uli,Serra,9999-01-01
251154,Zdislav,Picel,9999-01-01
251182,Goh,Dulli,9999-01-01
251200,Kaijung,Birdsall,9999-01-01
251216,Nechama,Tsunoo,9999-01-01
251237,Cedric,Miara,9999-01-01
251253,Susumu,Petersohn,9999-01-01
251261,Suzette,McAffer,9999-01-01
251262,Kensei,Conry,9999-01-01
251268,Gor,Morrey,9999-01-01
251272,Akeel,Heuser,9999-01-01
251299,Parto,DasSarma,9999-01-01
251318,Pragnesh,Fendler,9999-01-01
251321,Licheng,Felcyn,9999-01-01
251324,Yaghout,Schiettecatte,9999-01-01
251327,Bodh,McAlpine,9999-01-01
251367,Werner,Kabayashi,9999-01-01
251384,Sreekrishna,Cmelik,9999-01-01
251388,Pantung,Fendler,9999-01-01
251404,Ipke,Schapire,9999-01-01
251419,True,Frolund,9999-01-01
251436,Jeane,Kaelbling,9999-01-01
251451,Adly,VanScheik,9999-01-01
251456,Tua,Raney,9999-01-01
251464,Junichi,Talmon,9999-01-01
251470,Sadegh,Mungall,9999-01-01
251474,Anwar,Kolvik,9999-01-01
251478,Kamakshi,Maquelin,9999-01-01
251480,Claude,Hedayat,9999-01-01
251493,Lein,Rosen,9999-01-01
251495,Aemilian,Hiltgen,9999-01-01
251496,Eishiro,Rijckaert,9999-01-01
251510,Margareta,Junet,9999-01-01
251514,Shooichi,Carrere,9999-01-01
251518,Duke,Perng,9999-01-01
251524,Gully,Undy,9999-01-01
251536,Valery,Crooks,9999-01-01
251541,Jessie,Leivant,9999-01-01
251565,Gill,Vuskovic,9999-01-01
251591,Shahar,Pietrzykowski,9999-01-01
251608,Ult,Baby,9999-01-01
251618,Piyawadee,Chachaty,9999-01-01
251621,Mitchel,Alameldin,9999-01-01
251669,Subhrajyoti,Daescu,9999-01-01
251683,Maris,Klassen,9999-01-01
251684,Tetsushi,Coorg,9999-01-01
251685,Conal,McConalogue,9999-01-01
251687,Jordanka,Honglei,9999-01-01
251688,Tsuneo,Jenevein,9999-01-01
251703,Djelloul,Chelton,9999-01-01
251709,Dmitry,Lorin,9999-01-01
251720,Tadanori,Birke,9999-01-01
251734,Lenore,Segond,9999-01-01
251739,Zhiguo,Lichtner,9999-01-01
251767,Pranjal,Borovoy,9999-01-01
251798,Urs,Oxenboll,9999-01-01
251801,IEEE,Milicic,9999-01-01
251804,Shir,Akaboshi,9999-01-01
251806,Zhiguo,Chorvat,9999-01-01
251812,Doohun,Suomi,9999-01-01
251815,Moon,Belinskaya,9999-01-01
251826,Shimshon,Ghalwash,9999-01-01
251830,Sanjeeva,Demeyer,9999-01-01
251839,Nahum,Munoz,9999-01-01
251851,Yongmin,Munawer,9999-01-01
251861,Qunsheng,Gihr,9999-01-01
251862,Kauko,Molenaar,9999-01-01
251865,Younwoo,Danner,9999-01-01
251877,Bojan,Danecki,9999-01-01
251883,Trygve,Barreiro,9999-01-01
251903,Fabrizio,Menhoudj,9999-01-01
251913,Rildo,Hellwagner,9999-01-01
251921,Fusako,Mellouli,9999-01-01
251947,Jouko,Pluym,9999-01-01
251959,Djelloul,Masand,9999-01-01
251961,Lidong,Huxford,9999-01-01
251963,Larisa,Tasistro,9999-01-01
251966,Volkmar,Cangellaris,9999-01-01
251971,Harjit,Demke,9999-01-01
251999,Godehard,Krohn,9999-01-01
252004,Kazuhisa,Pettey,9999-01-01
252016,Hatim,Czaja,9999-01-01
252018,Yuguang,Spinelli,9999-01-01
252021,Hatim,Lammel,9999-01-01
252038,Ottavia,Serra,9999-01-01
252044,Yurii,Syang,9999-01-01
252055,Seongbae,Krychniak,9999-01-01
252056,Arnd,Denny,9999-01-01
252058,Fusako,Shiratori,9999-01-01
252062,Shigeo,Wolniewicz,9999-01-01
252070,Valeska,Katalagarianos,9999-01-01
252098,Surveyors,Snedden,9999-01-01
252104,Tommaso,Reutenauer,9999-01-01
252118,Yahiko,Mitsuhashi,9999-01-01
252123,Hideyuki,Warwick,9999-01-01
252138,Kiyotoshi,Zaiane,9999-01-01
252159,Collette,Shobatake,9999-01-01
252166,Maja,Avouris,9999-01-01
252169,Mori,Kobara,9999-01-01
252171,Kiam,Merli,9999-01-01
252194,Uri,Perez,9999-01-01
252198,Suzette,Hofmeyr,9999-01-01
252199,Ute,Cannard,9999-01-01
252221,Ortrun,Camarinopoulos,9999-01-01
252224,True,Heiserman,9999-01-01
252230,Nitsan,Kusalik,9999-01-01
252235,Spyrose,Litzkow,9999-01-01
252243,Ayakannu,Coullard,9999-01-01
252251,Shem,Staelin,9999-01-01
252256,Takahira,Scallan,9999-01-01
252260,Clyde,Munos,9999-01-01
252272,Kwan,Alvarado,9999-01-01
252284,Juichirou,Koyama,9999-01-01
252285,Fayez,Gustavson,9999-01-01
252306,Ger,Goldhammer,9999-01-01
252312,Gonzalo,Simmel,9999-01-01
252313,Zijian,Ellozy,9999-01-01
252317,Murthy,Erie,9999-01-01
252329,Panayotis,Horswill,9999-01-01
252342,Lena,Yetim,9999-01-01
252351,Kersti,Flanders,9999-01-01
252362,Troy,Dulin,9999-01-01
252368,Chenyi,Rabehasaina,9999-01-01
252378,Owen,Alvarado,9999-01-01
252391,Bezalel,Morton,9999-01-01
252407,Shih,Ritzmann,9999-01-01
252408,Charmane,Wynblatt,9999-01-01
252410,Sukumar,Fujisawa,9999-01-01
252419,Akemi,Bhattacharjee,9999-01-01
252426,Poornachandra,Rijckaert,9999-01-01
252457,Luigi,Pell,9999-01-01
252461,Sanjai,Ramsey,9999-01-01
252463,Remmert,Lanteri,9999-01-01
252476,Youssef,Deverell,9999-01-01
252477,Khedija,Jahnichen,9999-01-01
252479,Aleksander,Tasistro,9999-01-01
252482,Zito,Billingsley,9999-01-01
252496,Alagu,Polajnar,9999-01-01
252497,Urs,Parascandalo,9999-01-01
252507,Rimli,DiGiano,9999-01-01
252510,Bedir,Akazan,9999-01-01
252514,Tsutomu,Kemmerer,9999-01-01
252523,Masami,Schwabacher,9999-01-01
252543,Sachem,Boguraev,9999-01-01
252545,Itzchak,Zolotykh,9999-01-01
252558,Manu,Schlenzig,9999-01-01
252580,Kensyu,Stamatiou,9999-01-01
252603,Bartek,Shrader,9999-01-01
252607,Shichao,Brender,9999-01-01
252615,Chuanyi,Mandelberg,9999-01-01
252650,Jamaludin,Pramanik,9999-01-01
252653,Sreenivas,Maraist,9999-01-01
252665,Khosrow,Klerer,9999-01-01
252666,Matt,Ramamoorthy,9999-01-01
252675,Pantung,Ponthieu,9999-01-01
252680,Martina,Sewelson,9999-01-01
252696,Mart,Luft,9999-01-01
252700,Tonny,Mayerwieser,9999-01-01
252701,Bernice,Penttonen,9999-01-01
252703,Barna,Beausoleil,9999-01-01
252733,Toong,Besancenot,9999-01-01
252740,Mang,Riesenhuber,9999-01-01
252749,Akhilish,Yeung,9999-01-01
252763,Felicidad,Aamodt,9999-01-01
252764,Abdulla,Vendrig,9999-01-01
252765,Jongsuk,Boreale,9999-01-01
252767,Udaiprakash,Chiola,9999-01-01
252769,Supot,Matheson,9999-01-01
252808,Steen,Leaver,9999-01-01
252822,Gou,Gammage,9999-01-01
252834,Brigham,Bellone,9999-01-01
252842,Leucio,Cangellaris,9999-01-01
252862,Shahab,Schicker,9999-01-01
252865,Sham,Zlotek,9999-01-01
